"","video_id","labels"
"3967","0226.mp4","sad"
"3968","0226.mp4","sad"
"3969","0226.mp4","Anguish"
"3970","0226.mp4","compassionate"
"3971","0226.mp4","sad"
"3972","0226.mp4","sadness"
"3973","0226.mp4","sad"
"3974","0226.mp4","sad"
"3975","0226.mp4","sad"
"3976","0226.mp4","sad"
"3977","0226.mp4","sadness"
"3978","0226.mp4","ugh"
"3979","0226.mp4","sad"
"3980","0226.mp4","pity"
"3981","0226.mp4","sad"
"3982","0226.mp4","outrage"
"3983","0226.mp4","sad"
"3984","0226.mp4","sadness"
"3985","0226.mp4","anguish"
"3986","0226.mp4","empathy"
"3987","0226.mp4","atrocious"
"3988","0226.mp4","sad"
"3989","0226.mp4","sad"
"3990","0226.mp4","sad"
"3991","0226.mp4","sad"
"3992","0226.mp4","sad"
"3993","0226.mp4","angry"
"3994","0226.mp4","sad"
"3995","0226.mp4","desolate"
"3996","0226.mp4","sad"
"3997","0226.mp4","sad"
"3998","0226.mp4","sad"
"3999","0226.mp4","caring"
"4000","0226.mp4","sad"
"4001","0226.mp4","mangy"
"4002","0226.mp4","sympathy"
"4003","0226.mp4","sadly"
"4004","0226.mp4","pitiful"
"4005","0226.mp4","sad"
"4006","0226.mp4","apalled"
"4007","0226.mp4","Depressed"
"4008","0226.mp4","loneless"
"4009","0226.mp4","pity"
"4010","0226.mp4","pitty"
"4011","0226.mp4","sad"
"4012","0226.mp4","sorrowful"
"4013","0226.mp4","Sadness"
"4014","0226.mp4","pity"
"4015","0228.mp4","annoyance"
"4016","0228.mp4","anger"
"4017","0228.mp4","firecracks"
"4018","0228.mp4","proud"
"4019","0228.mp4","hopeful"
"4020","0228.mp4","cool"
"4021","0228.mp4","proud"
"4022","0228.mp4","excitement"
"4023","0228.mp4","pride"
"4024","0228.mp4","joy"
"4025","0228.mp4","wasteful"
"4026","0228.mp4","annoyed"
"4027","0228.mp4","amazed"
"4028","0228.mp4","awestruck"
"4029","0228.mp4","excited"
"4030","0228.mp4","admiration"
"4031","0228.mp4","proud"
"4032","0228.mp4","strong"
"4033","0228.mp4","beautiful"
"4034","0228.mp4","awe"
"4035","0228.mp4","entranced"
"4036","0228.mp4","independence"
"4037","0228.mp4","amazing"
"4038","0228.mp4","pride"
"4039","0228.mp4","soso"
"4040","0228.mp4","excited"
"4041","0228.mp4","proud"
"4042","0228.mp4","dislike"
"4043","0228.mp4","cool"
"4044","0228.mp4","excited"
"4045","0228.mp4","ashamed"
"4046","0228.mp4","no"
"4047","0228.mp4","emotion"
"4048","0228.mp4","annoyance"
"4049","0228.mp4","cringy"
"4050","0228.mp4","nostalgic"
"4051","0228.mp4","empty"
"4052","0228.mp4","Awe"
"4053","0229.mp4","amazing"
"4054","0229.mp4","stressed"
"4055","0229.mp4","wonder"
"4056","0229.mp4","impressed"
"4057","0229.mp4","inspiring"
"4058","0229.mp4","incredible"
"4059","0229.mp4","awesome"
"4060","0229.mp4","impressed"
"4061","0229.mp4","Triumph"
"4062","0229.mp4","amazed"
"4063","0229.mp4","amazed"
"4064","0229.mp4","exhiliration"
"4065","0229.mp4","amazing"
"4066","0229.mp4","wow"
"4067","0229.mp4","impressed"
"4068","0229.mp4","stunt"
"4069","0229.mp4","amazed"
"4070","0229.mp4","impressed"
"4071","0229.mp4","awed"
"4072","0229.mp4","wonder"
"4073","0229.mp4","worry"
"4074","0229.mp4","impressed"
"4075","0229.mp4","nervous"
"4076","0229.mp4","amazed"
"4077","0229.mp4","frightening"
"4078","0229.mp4","sick"
"4079","0229.mp4","amazed"
"4080","0229.mp4","Bored"
"4081","0229.mp4","interest"
"4082","0229.mp4","awesomeness"
"4083","0229.mp4","apathy"
"4084","0229.mp4","concern"
"4085","0229.mp4","bored"
"4086","0229.mp4","bored"
"4087","0229.mp4","focused"
"4088","0229.mp4","dumb"
"4089","0229.mp4","interest"
"4090","0230.mp4","surprise"
"4091","0230.mp4","awestruck"
"4092","0230.mp4","Interesting"
"4093","0230.mp4","Amazment"
"4094","0230.mp4","awe"
"4095","0230.mp4","awe"
"4096","0230.mp4","cool"
"4097","0230.mp4","mesmerized"
"4098","0230.mp4","different"
"4099","0230.mp4","pretty"
"4100","0230.mp4","excited"
"4101","0230.mp4","awe"
"4102","0230.mp4","impressed"
"4103","0230.mp4","crazy"
"4104","0230.mp4","neat"
"4105","0230.mp4","interested"
"4106","0230.mp4","marvelous"
"4107","0230.mp4","wonder"
"4108","0230.mp4","peculiar"
"4109","0230.mp4","excited"
"4110","0230.mp4","fascination"
"4111","0230.mp4","Awe"
"4112","0230.mp4","Interested"
"4113","0230.mp4","very"
"4114","0230.mp4","cool"
"4115","0230.mp4","indeed"
"4116","0230.mp4","inquisitive"
"4117","0230.mp4","amazement"
"4118","0230.mp4","confusion"
"4119","0230.mp4","Pretty"
"4120","0230.mp4","wonderment"
"4121","0230.mp4","joy"
"4122","0230.mp4","amazed"
"4123","0230.mp4","interested"
"4124","0230.mp4","fascination"
"4125","0230.mp4","interested"
"4126","0230.mp4","interested"
"4127","0230.mp4","awe"
"4128","0231.mp4","confused"
"4129","0231.mp4","enthusiastic"
"4130","0231.mp4","anxiety"
"4131","0231.mp4","uneasy"
"4132","0231.mp4","awe"
"4133","0231.mp4","thrill"
"4134","0231.mp4","indifference"
"4135","0231.mp4","relieved"
"4136","0231.mp4","excited"
"4137","0231.mp4","fear"
"4138","0231.mp4","casual"
"4139","0231.mp4","indifferent"
"4140","0231.mp4","disbelief"
"4141","0231.mp4","rush"
"4142","0231.mp4","what"
"4143","0231.mp4","idiots"
"4144","0231.mp4","close"
"4145","0231.mp4","neutral"
"4146","0231.mp4","chill"
"4147","0231.mp4","Exciting"
"4148","0231.mp4","Confusion"
"4149","0231.mp4","scary"
"4150","0231.mp4","scary"
"4151","0231.mp4","lucky"
"4152","0231.mp4","relief"
"4153","0231.mp4","fearful"
"4154","0231.mp4","interest"
"4155","0231.mp4","indifference"
"4156","0231.mp4","amazed"
"4157","0231.mp4","odd"
"4158","0231.mp4","neutral"
"4159","0231.mp4","avoidance"
"4160","0231.mp4","confused"
"4161","0231.mp4","dumb"
"4162","0236.mp4","confused"
"4163","0236.mp4","disturbed"
"4164","0236.mp4","content"
"4165","0236.mp4","sadness"
"4166","0236.mp4","sick"
"4167","0236.mp4","Sickening"
"4168","0236.mp4","horrified"
"4169","0236.mp4","sad"
"4170","0236.mp4","Sad"
"4171","0236.mp4","inquisitive"
"4172","0236.mp4","Sadness"
"4173","0236.mp4","weird"
"4174","0236.mp4","sadness"
"4175","0236.mp4","sad"
"4176","0236.mp4","shock"
"4177","0236.mp4","Suicide"
"4178","0236.mp4","weird"
"4179","0236.mp4","horror"
"4180","0236.mp4","shock"
"4181","0236.mp4","frightened"
"4182","0236.mp4","horrific"
"4183","0236.mp4","scared"
"4184","0236.mp4","uncertainty"
"4185","0236.mp4","pain"
"4186","0236.mp4","Terrifying"
"4187","0236.mp4","confusion"
"4188","0236.mp4","distressed"
"4189","0236.mp4","boredom"
"4190","0236.mp4","scary"
"4191","0236.mp4","sad"
"4192","0236.mp4","sadness"
"4193","0236.mp4","confused"
"4194","0236.mp4","depression"
"4195","0236.mp4","confused"
"4196","0236.mp4","strange"
"4197","0236.mp4","hor"
"4198","0236.mp4","death"
"4199","0236.mp4","fear"
"4200","0236.mp4","creepy"
"4201","0239.mp4","courage"
"4202","0239.mp4","grateful"
"4203","0239.mp4","worrisome"
"4204","0239.mp4","joy"
"4205","0239.mp4","afraid"
"4206","0239.mp4","bemusement"
"4207","0239.mp4","grateful"
"4208","0239.mp4","proud"
"4209","0239.mp4","satisfied"
"4210","0239.mp4","moved"
"4211","0239.mp4","concerned"
"4212","0239.mp4","inspired"
"4213","0239.mp4","worried"
"4214","0239.mp4","proud"
"4215","0239.mp4","gratitude"
"4216","0239.mp4","Confusion"
"4217","0239.mp4","amazing"
"4218","0239.mp4","caring"
"4219","0239.mp4","awed"
"4220","0239.mp4","touched"
"4221","0239.mp4","impressed"
"4222","0239.mp4","camaraderie"
"4223","0239.mp4","helpful"
"4224","0239.mp4","Glad"
"4225","0239.mp4","pride"
"4226","0239.mp4","concern"
"4227","0239.mp4","pinned"
"4228","0239.mp4","disbelief"
"4229","0239.mp4","gratitude"
"4230","0239.mp4","hope"
"4231","0239.mp4","inspired"
"4232","0239.mp4","afraid"
"4233","0239.mp4","dumb"
"4234","0239.mp4","scary"
"4235","0239.mp4","concern"
"4236","0239.mp4","Heartwarming"
"4237","0242.mp4","erotic"
"4238","0242.mp4","Arousal"
"4239","0242.mp4","boredom"
"4240","0242.mp4","kindness"
"4241","0242.mp4","aroused"
"4242","0242.mp4","desire"
"4243","0242.mp4","aroused"
"4244","0242.mp4","disgusting"
"4245","0242.mp4","disinterest"
"4246","0242.mp4","aroused"
"4247","0242.mp4","lust"
"4248","0242.mp4","love"
"4249","0242.mp4","indifferent"
"4250","0242.mp4","Sexy"
"4251","0242.mp4","gross"
"4252","0242.mp4","lustful"
"4253","0242.mp4","sex"
"4254","0242.mp4","desire"
"4255","0242.mp4","likeness"
"4256","0242.mp4","unnatural"
"4257","0242.mp4","icky"
"4258","0242.mp4","erotic"
"4259","0242.mp4","surprised"
"4260","0242.mp4","sensual"
"4261","0242.mp4","aroused"
"4262","0242.mp4","arousal"
"4263","0242.mp4","intimate"
"4264","0242.mp4","erotic"
"4265","0242.mp4","awkward"
"4266","0242.mp4","aroused"
"4267","0242.mp4","aroused"
"4268","0242.mp4","nope"
"4269","0242.mp4","no"
"4270","0242.mp4","emotion"
"4271","0242.mp4","lust"
"4272","0245.mp4","happy"
"4273","0245.mp4","funny"
"4274","0245.mp4","Cute"
"4275","0245.mp4","amusement"
"4276","0245.mp4","intrigued"
"4277","0245.mp4","help"
"4278","0245.mp4","neutral"
"4279","0245.mp4","amusing"
"4280","0245.mp4","humor"
"4281","0245.mp4","humor"
"4282","0245.mp4","kind"
"4283","0245.mp4","neutral"
"4284","0245.mp4","happy"
"4285","0245.mp4","amusement"
"4286","0245.mp4","rough"
"4287","0245.mp4","animals"
"4288","0245.mp4","do"
"4289","0245.mp4","strange"
"4290","0245.mp4","things"
"4291","0245.mp4","sometimes"
"4292","0245.mp4","Intruiged"
"4293","0245.mp4","hilarity"
"4294","0245.mp4","funny"
"4295","0245.mp4","funny"
"4296","0245.mp4","enjoyment"
"4297","0245.mp4","funny"
"4298","0245.mp4","impressed"
"4299","0245.mp4","undeterred"
"4300","0245.mp4","amused"
"4301","0245.mp4","teamwork"
"4302","0245.mp4","normal"
"4303","0245.mp4","helpful"
"4304","0245.mp4","happy"
"4305","0245.mp4","excited"
"4306","0245.mp4","amused"
"4307","0245.mp4","happy"
"4308","0245.mp4","amusement"
"4309","0245.mp4","amusement"
"4310","0245.mp4","adoration"
"4311","0245.mp4","interested"
"4312","0245.mp4","funny"
"4313","0245.mp4","amusement"
"4314","0245.mp4","awesome"
"4315","0245.mp4","happy"
"4316","0245.mp4","cute"
"4317","0246.mp4","Amazed"
"4318","0246.mp4","wonder"
"4319","0246.mp4","hard"
"4320","0246.mp4","amazement"
"4321","0246.mp4","amazement"
"4322","0246.mp4","interest"
"4323","0246.mp4","astonished"
"4324","0246.mp4","amazed"
"4325","0246.mp4","amazed"
"4326","0246.mp4","uncertainity"
"4327","0246.mp4","Interested"
"4328","0246.mp4","fear"
"4329","0246.mp4","impressed"
"4330","0246.mp4","impressed"
"4331","0246.mp4","terrific"
"4332","0246.mp4","amazed"
"4333","0246.mp4","amazement"
"4334","0246.mp4","tenterhooks"
"4335","0246.mp4","awe"
"4336","0246.mp4","impressed"
"4337","0246.mp4","dangerous"
"4338","0246.mp4","amazed"
"4339","0246.mp4","in"
"4340","0246.mp4","awe"
"4341","0246.mp4","determination"
"4342","0246.mp4","awe"
"4343","0246.mp4","amazement"
"4344","0246.mp4","Impressed"
"4345","0246.mp4","amazed"
"4346","0246.mp4","incredulous"
"4347","0246.mp4","awe"
"4348","0246.mp4","daring"
"4349","0246.mp4","amused"
"4350","0246.mp4","impressed"
"4351","0246.mp4","nervous"
"4352","0246.mp4","amazed"
"4353","0246.mp4","versatile"
"4354","0246.mp4","amazed"
"4355","0246.mp4","wow"
"4356","0246.mp4","impressed"
"4357","0246.mp4","crazy"
"4358","0246.mp4","astounded"
"4359","0246.mp4","awe"
"4360","0246.mp4","intersting"
"4361","0252.mp4","anger"
"4362","0252.mp4","sad"
"4363","0252.mp4","stunned"
"4364","0252.mp4","funny"
"4365","0252.mp4","horrified"
"4366","0252.mp4","anger"
"4367","0252.mp4","mortified"
"4368","0252.mp4","upset"
"4369","0252.mp4","confused"
"4370","0252.mp4","hate"
"4371","0252.mp4","anger"
"4372","0252.mp4","needless"
"4373","0252.mp4","pain"
"4374","0252.mp4","angry"
"4375","0252.mp4","fear"
"4376","0252.mp4","sickning"
"4377","0252.mp4","evil"
"4378","0252.mp4","disgust"
"4379","0252.mp4","annoyed"
"4380","0252.mp4","angry"
"4381","0252.mp4","angry"
"4382","0252.mp4","worried"
"4383","0252.mp4","angriness"
"4384","0252.mp4","disturbed"
"4385","0252.mp4","anger"
"4386","0252.mp4","shock"
"4387","0252.mp4","anger"
"4388","0252.mp4","mad"
"4389","0252.mp4","worried"
"4390","0252.mp4","scared"
"4391","0252.mp4","wtf"
"4392","0252.mp4","mad"
"4393","0252.mp4","Angry"
"4394","0257.mp4","cheered"
"4395","0257.mp4","wondering"
"4396","0257.mp4","joy"
"4397","0257.mp4","impressed"
"4398","0257.mp4","happy"
"4399","0257.mp4","cute"
"4400","0257.mp4","vulnerable"
"4401","0257.mp4","happy"
"4402","0257.mp4","sadness"
"4403","0257.mp4","glad"
"4404","0257.mp4","skills"
"4405","0257.mp4","cute"
"4406","0257.mp4","happy"
"4407","0257.mp4","awe"
"4408","0257.mp4","cuteness"
"4409","0257.mp4","sweet"
"4410","0257.mp4","happy"
"4411","0257.mp4","accomplished"
"4412","0257.mp4","laughter"
"4413","0257.mp4","cute"
"4414","0257.mp4","awe"
"4415","0257.mp4","proud"
"4416","0257.mp4","new"
"4417","0257.mp4","aww"
"4418","0257.mp4","nature"
"4419","0257.mp4","wonderful"
"4420","0257.mp4","wonder"
"4421","0257.mp4","Sympathetic"
"4422","0257.mp4","cute"
"4423","0257.mp4","cute"
"4424","0257.mp4","cuteness"
"4425","0262.mp4","painful"
"4426","0262.mp4","amazed"
"4427","0262.mp4","Pain"
"4428","0262.mp4","shocked"
"4429","0262.mp4","scary"
"4430","0262.mp4","Awe"
"4431","0262.mp4","scare"
"4432","0262.mp4","scary"
"4433","0262.mp4","surprise"
"4434","0262.mp4","fear"
"4435","0262.mp4","dreadful"
"4436","0262.mp4","anxiety"
"4437","0262.mp4","scared"
"4438","0262.mp4","risky"
"4439","0262.mp4","Hurtful"
"4440","0262.mp4","concerned"
"4441","0262.mp4","scared"
"4442","0262.mp4","disappointed"
"4443","0262.mp4","scary"
"4444","0262.mp4","worried"
"4445","0262.mp4","dangerous"
"4446","0262.mp4","painful"
"4447","0262.mp4","excited"
"4448","0262.mp4","f"
"4449","0262.mp4","confused"
"4450","0262.mp4","stress"
"4451","0262.mp4","indifferent"
"4452","0262.mp4","trippy"
"4453","0262.mp4","concern"
"4454","0262.mp4","stupid"
"4455","0262.mp4","anxious"
"4456","0262.mp4","afraid"
"4457","0262.mp4","dangerous"
"4458","0262.mp4","unphased"
"4459","0262.mp4","horror"
"4460","0262.mp4","scared"
"4461","0262.mp4","sad"
"4462","0264.mp4","cool"
"4463","0264.mp4","dizzy"
"4464","0264.mp4","Impressed"
"4465","0264.mp4","amazed"
"4466","0264.mp4","amazement"
"4467","0264.mp4","surprised"
"4468","0264.mp4","sweet"
"4469","0264.mp4","impressed"
"4470","0264.mp4","Impressive"
"4471","0264.mp4","fear"
"4472","0264.mp4","nononononoyes"
"4473","0264.mp4","amazement"
"4474","0264.mp4","awesom"
"4475","0264.mp4","cool"
"4476","0264.mp4","skilled"
"4477","0264.mp4","talented"
"4478","0264.mp4","crazy"
"4479","0264.mp4","awesome"
"4480","0264.mp4","amazed"
"4481","0264.mp4","Cool"
"4482","0264.mp4","fun"
"4483","0264.mp4","admiration"
"4484","0264.mp4","impressed"
"4485","0264.mp4","impressed"
"4486","0264.mp4","amazed"
"4487","0264.mp4","weeeeeee"
"4488","0264.mp4","amused"
"4489","0264.mp4","Impressed"
"4490","0264.mp4","pride"
"4491","0264.mp4","amazing"
"4492","0264.mp4","accomplished"
"4493","0264.mp4","impressed"
"4494","0264.mp4","impressed"
"4495","0264.mp4","awe"
"4496","0266.mp4","gross"
"4497","0266.mp4","horrified"
"4498","0266.mp4","sickened"
"4499","0266.mp4","disgusted"
"4500","0266.mp4","disgust"
"4501","0266.mp4","disgust"
"4502","0266.mp4","disgusted"
"4503","0266.mp4","gross"
"4504","0266.mp4","weird"
"4505","0266.mp4","disgust"
"4506","0266.mp4","gross"
"4507","0266.mp4","disgust"
"4508","0266.mp4","disgust"
"4509","0266.mp4","horrified"
"4510","0266.mp4","nauseous"
"4511","0266.mp4","disgust"
"4512","0266.mp4","disgusted"
"4513","0266.mp4","gross"
"4514","0266.mp4","disturbed"
"4515","0266.mp4","terror"
"4516","0266.mp4","disgust"
"4517","0266.mp4","revulsion"
"4518","0266.mp4","disgusted"
"4519","0266.mp4","disgusted"
"4520","0266.mp4","disgusted"
"4521","0266.mp4","fear"
"4522","0266.mp4","confused"
"4523","0266.mp4","horrified"
"4524","0266.mp4","Scary"
"4525","0266.mp4","disgust"
"4526","0266.mp4","disgust"
"4527","0266.mp4","disgust"
"4528","0266.mp4","uncomfortable"
"4529","0266.mp4","interesting"
"4530","0266.mp4","gross"
"4531","0266.mp4","gross"
"4532","0266.mp4","disgust"
"4533","0266.mp4","disturbing"
"4534","0266.mp4","disgusting"
"4535","0266.mp4","disgust"
"4536","0267.mp4","carefree"
"4537","0267.mp4","happy"
"4538","0267.mp4","happy"
"4539","0267.mp4","joy"
"4540","0267.mp4","silly"
"4541","0267.mp4","joyful"
"4542","0267.mp4","Happiness"
"4543","0267.mp4","pleased"
"4544","0267.mp4","indifferent"
"4545","0267.mp4","joy"
"4546","0267.mp4","calm"
"4547","0267.mp4","normal"
"4548","0267.mp4","happy"
"4549","0267.mp4","Interested"
"4550","0267.mp4","fun"
"4551","0267.mp4","joyful"
"4552","0267.mp4","happy"
"4553","0267.mp4","happiness"
"4554","0267.mp4","enjoyment"
"4555","0267.mp4","nothing"
"4556","0267.mp4","happy"
"4557","0267.mp4","content"
"4558","0267.mp4","joy"
"4559","0267.mp4","enjoyment"
"4560","0267.mp4","happy"
"4561","0267.mp4","joy"
"4562","0267.mp4","happy"
"4563","0267.mp4","happiness"
"4564","0267.mp4","happy"
"4565","0267.mp4","douchey"
"4566","0267.mp4","peaceful"
"4567","0267.mp4","happy"
"4568","0267.mp4","Joy"
"4569","0267.mp4","ease"
"4570","0267.mp4","happiness"
"4571","0267.mp4","nice"
"4572","0267.mp4","joyful"
"4573","0267.mp4","Lighthearted"
"4574","0267.mp4","exhilarated"
"4575","0267.mp4","joy"
"4576","0267.mp4","happy"
"4577","0267.mp4","pleasant"
"4578","0269.mp4","terror"
"4579","0269.mp4","irritated"
"4580","0269.mp4","suspense"
"4581","0269.mp4","nervous"
"4582","0269.mp4","bad"
"4583","0269.mp4","shocked"
"4584","0269.mp4","relieved"
"4585","0269.mp4","fear"
"4586","0269.mp4","worried"
"4587","0269.mp4","neglectful"
"4588","0269.mp4","danger"
"4589","0269.mp4","fear"
"4590","0269.mp4","normal"
"4591","0269.mp4","scared"
"4592","0269.mp4","anxiety"
"4593","0269.mp4","worry"
"4594","0269.mp4","weird"
"4595","0269.mp4","nervous"
"4596","0269.mp4","stressed"
"4597","0269.mp4","concerned"
"4598","0269.mp4","lucky"
"4599","0269.mp4","relieved"
"4600","0269.mp4","Scared"
"4601","0269.mp4","nervous"
"4602","0269.mp4","confused"
"4603","0269.mp4","concerned"
"4604","0269.mp4","stupid"
"4605","0269.mp4","fear"
"4606","0269.mp4","bold"
"4607","0269.mp4","relief"
"4608","0269.mp4","Relief"
"4609","0269.mp4","relief"
"4610","0269.mp4","fear"
"4611","0269.mp4","risky"
"4612","0269.mp4","risky"
"4613","0269.mp4","pleased"
"4614","0269.mp4","nervous"
"4615","0269.mp4","shocked"
"4616","0270.mp4","amused"
"4617","0270.mp4","shock"
"4618","0270.mp4","ouch"
"4619","0270.mp4","annoyed"
"4620","0270.mp4","stupid"
"4621","0270.mp4","surprised"
"4622","0270.mp4","amused"
"4623","0270.mp4","funny"
"4624","0270.mp4","hilarious"
"4625","0270.mp4","sadness"
"4626","0270.mp4","nothing"
"4627","0270.mp4","amused"
"4628","0270.mp4","Funny"
"4629","0270.mp4","crazy"
"4630","0270.mp4","amused"
"4631","0270.mp4","amused"
"4632","0270.mp4","confusion"
"4633","0270.mp4","well"
"4634","0270.mp4","she"
"4635","0270.mp4","wont"
"4636","0270.mp4","try"
"4637","0270.mp4","that"
"4638","0270.mp4","again"
"4639","0270.mp4","scary"
"4640","0270.mp4","scared"
"4641","0270.mp4","amused"
"4642","0270.mp4","shock"
"4643","0270.mp4","surprise"
"4644","0270.mp4","Funny"
"4645","0270.mp4","weird"
"4646","0270.mp4","pained"
"4647","0270.mp4","interesting"
"4648","0270.mp4","amusing"
"4649","0270.mp4","ridiculous"
"4650","0270.mp4","concern"
"4651","0270.mp4","dumb"
"4652","0270.mp4","surprising"
"4653","0270.mp4","danger"
"4654","0270.mp4","surprise"
"4655","0270.mp4","ouch"
"4656","0274.mp4","happy"
"4657","0274.mp4","serenity"
"4658","0274.mp4","snuggle"
"4659","0274.mp4","aww"
"4660","0274.mp4","precious"
"4661","0274.mp4","warmth"
"4662","0274.mp4","adorable"
"4663","0274.mp4","cute"
"4664","0274.mp4","easy"
"4665","0274.mp4","cute"
"4666","0274.mp4","tenderness"
"4667","0274.mp4","hungry"
"4668","0274.mp4","joyed"
"4669","0274.mp4","happy"
"4670","0274.mp4","Cuddly"
"4671","0274.mp4","cute"
"4672","0274.mp4","awe"
"4673","0274.mp4","safe"
"4674","0274.mp4","Cute"
"4675","0274.mp4","happy"
"4676","0274.mp4","adorable"
"4677","0274.mp4","indifferent"
"4678","0274.mp4","happy"
"4679","0274.mp4","peace"
"4680","0274.mp4","Content"
"4681","0274.mp4","love"
"4682","0274.mp4","loving"
"4683","0274.mp4","Adorable"
"4684","0274.mp4","sweet"
"4685","0274.mp4","secure"
"4686","0274.mp4","peace"
"4687","0274.mp4","adorable"
"4688","0274.mp4","giddy"
"4689","0276.mp4","hope"
"4690","0276.mp4","caring"
"4691","0276.mp4","hopeful"
"4692","0276.mp4","sad"
"4693","0276.mp4","sadness"
"4694","0276.mp4","Hopeful"
"4695","0276.mp4","Love"
"4696","0276.mp4","nothing"
"4697","0276.mp4","interesting"
"4698","0276.mp4","sad"
"4699","0276.mp4","Sadness"
"4700","0276.mp4","neutral"
"4701","0276.mp4","sadness"
"4702","0276.mp4","pity"
"4703","0276.mp4","Sad"
"4704","0276.mp4","sadness"
"4705","0276.mp4","sad"
"4706","0276.mp4","pity"
"4707","0276.mp4","anxiety"
"4708","0276.mp4","empathetic"
"4709","0276.mp4","distressed"
"4710","0276.mp4","curious"
"4711","0276.mp4","sad"
"4712","0276.mp4","anticipation"
"4713","0276.mp4","sad"
"4714","0276.mp4","help"
"4715","0276.mp4","boredom"
"4716","0276.mp4","sad"
"4717","0276.mp4","sad"
"4718","0276.mp4","weary"
"4719","0276.mp4","bored"
"4720","0276.mp4","joy"
"4721","0276.mp4","happy"
"4722","0276.mp4","bored"
"4723","0276.mp4","pity"
"4724","0276.mp4","pity"
"4725","0276.mp4","care"
"4726","0276.mp4","worry"
"4727","0277.mp4","cute"
"4728","0277.mp4","love"
"4729","0277.mp4","loving"
"4730","0277.mp4","love"
"4731","0277.mp4","cute"
"4732","0277.mp4","joy"
"4733","0277.mp4","jealous"
"4734","0277.mp4","Endearing"
"4735","0277.mp4","lovey"
"4736","0277.mp4","cute"
"4737","0277.mp4","unaffected"
"4738","0277.mp4","love"
"4739","0277.mp4","doggy"
"4740","0277.mp4","weird"
"4741","0277.mp4","amused"
"4742","0277.mp4","happiness"
"4743","0277.mp4","cozy"
"4744","0277.mp4","gish"
"4745","0277.mp4","love"
"4746","0277.mp4","jealous"
"4747","0277.mp4","affection"
"4748","0277.mp4","happy"
"4749","0277.mp4","boredom"
"4750","0277.mp4","surprised"
"4751","0277.mp4","amused"
"4752","0277.mp4","amused"
"4753","0277.mp4","amused"
"4754","0277.mp4","protective"
"4755","0277.mp4","adoration"
"4756","0277.mp4","heartwarmed"
"4757","0277.mp4","adorable"
"4758","0277.mp4","funny"
"4759","0278.mp4","apathetic"
"4760","0278.mp4","weird"
"4761","0278.mp4","cringe"
"4762","0278.mp4","stupid"
"4763","0278.mp4","weird"
"4764","0278.mp4","perturbed"
"4765","0278.mp4","pain"
"4766","0278.mp4","curious"
"4767","0278.mp4","shocked"
"4768","0278.mp4","pain"
"4769","0278.mp4","scared"
"4770","0278.mp4","deserved"
"4771","0278.mp4","worried"
"4772","0278.mp4","Stupid"
"4773","0278.mp4","fool"
"4774","0278.mp4","scared"
"4775","0278.mp4","stupidity"
"4776","0278.mp4","shock"
"4777","0278.mp4","puzzled"
"4778","0278.mp4","dumbass"
"4779","0278.mp4","horriffied"
"4780","0278.mp4","confused"
"4781","0278.mp4","stunned"
"4782","0278.mp4","nonbelief"
"4783","0278.mp4","stupid"
"4784","0278.mp4","dumb"
"4785","0278.mp4","stupid"
"4786","0278.mp4","surprise"
"4787","0278.mp4","hurt"
"4788","0278.mp4","dumb"
"4789","0278.mp4","stupidity"
"4790","0278.mp4","shock"
"4791","0278.mp4","amazement"
"4792","0278.mp4","mundane"
"4793","0278.mp4","curiosity"
"4794","0278.mp4","excitement"
"4795","0278.mp4","confused"
"4796","0278.mp4","annoyed"
"4797","0278.mp4","dumb"
"4798","0278.mp4","indifferent"
"4799","0278.mp4","stupidity"
"4800","0278.mp4","upset"
"4801","0278.mp4","disappointed"
"4802","0278.mp4","stupid"
"4803","0279.mp4","anxious"
"4804","0279.mp4","Surprise"
"4805","0279.mp4","horror"
"4806","0279.mp4","perplexed"
"4807","0279.mp4","scary"
"4808","0279.mp4","scare"
"4809","0279.mp4","confusion"
"4810","0279.mp4","fear"
"4811","0279.mp4","worry"
"4812","0279.mp4","confused"
"4813","0279.mp4","Apprehensive"
"4814","0279.mp4","confused"
"4815","0279.mp4","horrible"
"4816","0279.mp4","neutral"
"4817","0279.mp4","sad"
"4818","0279.mp4","confused"
"4819","0279.mp4","nervous"
"4820","0279.mp4","despair"
"4821","0279.mp4","upset"
"4822","0279.mp4","scared"
"4823","0279.mp4","Confusion"
"4824","0279.mp4","nervous"
"4825","0279.mp4","surprised"
"4826","0279.mp4","hopeful"
"4827","0279.mp4","sympathetic"
"4828","0279.mp4","nervous"
"4829","0279.mp4","scary"
"4830","0279.mp4","confusion"
"4831","0279.mp4","fear"
"4832","0279.mp4","fear"
"4833","0279.mp4","worried"
"4834","0279.mp4","confused"
"4835","0279.mp4","confusion"
"4836","0279.mp4","save"
"4837","0280.mp4","joy"
"4838","0280.mp4","Pride"
"4839","0280.mp4","cool"
"4840","0280.mp4","exciting"
"4841","0280.mp4","amazed"
"4842","0280.mp4","awe"
"4843","0280.mp4","awe"
"4844","0280.mp4","intrigued"
"4845","0280.mp4","wonderful"
"4846","0280.mp4","cool"
"4847","0280.mp4","indifference"
"4848","0280.mp4","success"
"4849","0280.mp4","awed"
"4850","0280.mp4","awestruck"
"4851","0280.mp4","awesome"
"4852","0280.mp4","Awe"
"4853","0280.mp4","space"
"4854","0280.mp4","excited"
"4855","0280.mp4","space"
