,participant,word1,rating1,slider1.rt,word2,rating2,slider2.rt,word3,rating3,slider3.rt,word4,rating4,slider4.rt,word5,rating5,slider5.rt
278,60603496c9a3d83273a11297,chocol,5.0,11.0455,sweet,4.0,5.1852,sauc,3.0,8.9617,plate,4.0,15.2517,strawberri,3.0,33.9775
279,60603496c9a3d83273a11297,men,4.0,7.2455,flag,5.0,6.0532,soldier,5.0,27.636,war,3.0,43.2531,work,3.0,10.0624
280,60603496c9a3d83273a11297,boy,4.0,10.5351,walk,4.0,6.6244,man,4.0,7.5731,door,3.0,7.3417,work,3.0,17.1448
281,60603496c9a3d83273a11297,ice,5.0,4.7085,ship,5.0,22.112,dog,5.0,14.4935,ocean,4.0,9.6753,men,3.0,11.6178
282,60603496c9a3d83273a11297,woman,5.0,10.4163,vomit,5.0,4.7885,floor,3.0,8.9692,flower,3.0,46.4897,sick,4.0,6.6881
283,60603496c9a3d83273a11297,women,5.0,7.2444,excit,5.0,12.6146,play,4.0,9.3487,beauti,3.0,22.8671,stadium,3.0,22.8337
284,60603496c9a3d83273a11297,feather,5.0,53.0594,bird,5.0,31.6985,worker,4.0,8.4431,tabl,3.0,10.2619,cut,3.0,42.7435
285,60603496c9a3d83273a11297,friend,3.0,30.6837,hand,4.0,7.2059,cold,3.0,21.5144,jacket,3.0,18.6424,happi,4.0,9.3473
286,60603496c9a3d83273a11297,pain,5.0,33.9691,boy,3.0,32.4492,skateboard,5.0,60.5444,sad,4.0,35.1721,play,4.0,31.0974
287,60603496c9a3d83273a11297,woman,4.0,8.5411,brunett,3.0,26.7786,shock,4.0,7.3817,lip,3.0,4.7741,hand,3.0,40.1985
288,60603496c9a3d83273a11297,car,5.0,7.6608,train,5.0,13.7085,nerve-wrack,4.0,51.9749,robot,3.0,40.6212,road,3.0,3.9327
289,60603496c9a3d83273a11297,polic,5.0,107.1982,car,5.0,7.5765,road,3.0,30.8954,crimin,4.0,16.8885,scene,3.0,16.0702
290,60603496c9a3d83273a11297,bore,4.0,5.608,woman,4.0,6.1905,blond,3.0,11.8317,calm,4.0,9.659,listen,3.0,40.9869
291,60603496c9a3d83273a11297,mountain,3.0,10.5665,biker,4.0,6.1217,cycl,5.0,72.0997,helmet,4.0,77.6249,soil,3.0,12.6161
292,60603496c9a3d83273a11297,hand,5.0,14.3377,black,4.0,23.4302,transport,3.0,9.6975,walk,4.0,56.0878,peopl,4.0,54.0886
293,60603496c9a3d83273a11297,fire,5.0,16.0951,hous,5.0,4.5013,sad,3.0,11.2982,smoke,4.0,143.2777,arson,3.0,37.1953
294,60603496c9a3d83273a11297,love,5.0,27.8515,old,4.0,3.8215,coupl,5.0,8.5121,calm,4.0,10.8125,beauti,5.0,10.6797
295,60603496c9a3d83273a11297,hand,5.0,14.416,hair,5.0,4.7904,enjoy,3.0,66.8745,action,3.0,10.4458,excit,4.0,14.1936
296,60603496c9a3d83273a11297,accid,5.0,7.4794,night,5.0,6.4102,light,4.0,6.4734,person,4.0,36.1553,drive,4.0,8.7749
297,60603496c9a3d83273a11297,restaur,5.0,67.3192,window,4.0,7.2968,tabl,4.0,8.0395,chair,4.0,6.7133,taxi,4.0,7.9251
298,60603496c9a3d83273a11297,injuri,5.0,9.661,dog,5.0,5.4852,grass,5.0,8.2799,rope,4.0,6.2785,pull,3.0,20.1173
299,60603496c9a3d83273a11297,game,5.0,7.8688,win,5.0,7.7342,excit,5.0,18.8457,ball,4.0,17.2901,run,4.0,27.7281
300,60603496c9a3d83273a11297,plane,5.0,24.8683,car,4.0,3.622,accid,4.0,8.1644,fire,4.0,7.3448,crash,3.0,35.6029
301,60603496c9a3d83273a11297,play,4.0,43.7159,roller-sk,5.0,61.2316,men,4.0,31.3145,competit,4.0,23.6852,roller-rink,4.0,79.5422
302,60603496c9a3d83273a11297,crimin,5.0,11.6977,child,4.0,6.5113,robe,3.0,11.1124,door,3.0,88.8956,hand,3.0,8.992
316,5fa7f2d31418d35a96331337,food,5.0,39.869,chocol,5.0,7.8579,plate,4.0,5.8266,ball,4.0,6.8971,pour,4.0,18.0226
317,5fa7f2d31418d35a96331337,soldier,4.0,14.49,usa-flag,4.0,11.2769,victori,4.0,18.3229,man,4.0,13.4727,victori,4.0,13.5187
318,5fa7f2d31418d35a96331337,footag,4.0,20.213,custom,4.0,5.5911,shop,4.0,13.1534,que,4.0,3.9122,buy,4.0,4.6659
319,5fa7f2d31418d35a96331337,dog,4.0,46.5508,snow,4.0,5.7358,rescu,4.0,5.7665,ship,4.0,4.0418,man,4.0,7.5602
320,5fa7f2d31418d35a96331337,woman,4.0,124.12,vomit,4.0,14.1161,floor,4.0,5.7226,floor,4.0,6.7936,black-dress,4.0,8.8742
321,5fa7f2d31418d35a96331337,team,4.0,31.554,woman-socc,4.0,7.628,embrac,4.0,5.399,victori,4.0,6.4824,excit,4.0,5.0562
322,5fa7f2d31418d35a96331337,bird,4.0,32.6566,man,4.0,3.4326,rescue-team,4.0,7.6287,yellow-overal,4.0,9.6505,man,4.0,4.1799
323,5fa7f2d31418d35a96331337,fan,4.0,8.179,celebr,4.0,8.2073,clap,4.0,12.6913,overjoy,4.0,9.0257,victori,4.0,6.3604
324,5fa7f2d31418d35a96331337,injuri,4.0,9.6896,scateboard,4.0,5.041,boy,4.0,3.5722,back-injuri,4.0,10.2417,green-helmet,4.0,10.1039
325,5fa7f2d31418d35a96331337,money,4.0,8.8401,beauti,4.0,5.2044,woman,4.0,4.1326,famou,4.0,6.3923,kim-kardashian,4.0,13.9059
326,5fa7f2d31418d35a96331337,car,4.0,6.7075,gate,4.0,4.0893,lock,4.0,8.8415,lock,4.0,26.2061,secur,4.0,80.9837
327,5fa7f2d31418d35a96331337,polic,4.0,7.2782,car,4.0,8.8933,tar-road,4.0,25.7203,u-turn,4.0,10.1617,traffic,3.0,12.3401
328,5fa7f2d31418d35a96331337,speaker,4.0,4.8758,microphon,4.0,5.8096,woman,4.0,5.976,granni,4.0,4.6258,attitud,4.0,4.9142
329,5fa7f2d31418d35a96331337,mountain,4.0,8.1034,scari,3.0,5.4419,adventur,4.0,4.5962,adrenalin-rush,4.0,9.7895,climb,4.0,8.0316
330,5fa7f2d31418d35a96331337,anim,4.0,10.713,cycl,4.0,45.7992,anim,4.0,8.2108,walk,4.0,6.3887,carriag,4.0,41.6192
331,5fa7f2d31418d35a96331337,fire,4.0,6.2759,burn,4.0,5.7579,hous,4.0,4.264,ash,4.0,4.0689,destruct,4.0,6.9468
332,5fa7f2d31418d35a96331337,love,4.0,7.4314,elderli,4.0,11.1765,empathi,4.0,4.4148,romanc,4.0,4.2168,piano,4.0,4.4981
333,5fa7f2d31418d35a96331337,sex,4.0,5.392,explicit,4.0,10.7809,oral-sex,4.0,5.02,orgasm,4.0,5.1961,sexual-energi,4.0,8.3054
334,5fa7f2d31418d35a96331337,traumat,4.0,9.3752,accid,4.0,4.3124,car-accid,4.0,8.2477,injuri,4.0,4.0926,brake,4.0,5.6295
335,5fa7f2d31418d35a96331337,din,4.0,4.8031,outdoor,4.0,4.7313,food,4.0,3.3055,good-compani,4.0,15.4944,tabl,4.0,12.9911
336,5fa7f2d31418d35a96331337,pitbul,4.0,11.4392,leash,4.0,5.678,anim,4.0,4.3089,injur,4.0,4.0365,walk,4.0,5.0851
337,5fa7f2d31418d35a96331337,basketball-gam,4.0,12.0074,basketball-play,4.0,8.9636,goal,4.0,5.3805,win,4.0,2.9136,victori,4.0,4.2174
338,5fa7f2d31418d35a96331337,airplanecrash,4.0,13.2851,cloudi,4.0,25.8753,accid,4.0,45.6959,fire,4.0,4.0897,death,4.0,9.5068
339,5fa7f2d31418d35a96331337,man,4.0,136.725,roll,4.0,6.039,game,4.0,3.0289,victori,4.0,4.4749,win,4.0,4.1103
340,5fa7f2d31418d35a96331337,traumat,4.0,10.374,threaten,4.0,5.752,child,4.0,3.4311,man,4.0,4.8123,bulli,4.0,7.6934
354,6393a08fff31ea48f8ca7096,dessert,5.0,8.3724,chocol,4.0,8.4264,sauc,4.0,5.652,flow,2.0,9.1514,delici,4.0,6.959
355,6393a08fff31ea48f8ca7096,flag,5.0,11.9154,hoist,3.0,5.7106,soldier,4.0,10.6361,war,4.0,4.4629,patriot,4.0,66.4445
356,6393a08fff31ea48f8ca7096,bus-driv,5.0,6.6194,punch,4.0,11.6175,anger,5.0,4.0149,attack,4.0,13.458,men,4.0,4.0975
357,6393a08fff31ea48f8ca7096,dog,5.0,5.4817,ice,4.0,3.9732,boat,5.0,6.0296,save,4.0,5.8708,global-warm,3.0,12.7226
358,6393a08fff31ea48f8ca7096,vomit,5.0,7.1348,food-poison,3.0,10.4882,drunk,4.0,4.6014,prone,2.0,29.7244,floor,2.0,10.8891
359,6393a08fff31ea48f8ca7096,girl,5.0,9.1099,congratul,4.0,11.2877,sport,4.0,5.68,sport,4.0,29.5954,togeth,2.0,28.8055
360,6393a08fff31ea48f8ca7096,bird,5.0,9.6031,oil-slick,4.0,14.3289,help,4.0,8.6911,natur,4.0,5.1132,saviour,3.0,6.0577
361,6393a08fff31ea48f8ca7096,high-fiv,4.0,14.3129,happi,4.0,11.462,group,4.0,11.2561,cohes,2.0,13.9542,feedback,2.0,7.6245
362,6393a08fff31ea48f8ca7096,pain,4.0,4.3375,sore-back,5.0,6.5546,skateboard,5.0,7.0966,parkour,3.0,8.3246,boy,5.0,4.5027
363,6393a08fff31ea48f8ca7096,kim-kardashian,5.0,22.2007,money,5.0,9.4836,note,4.0,17.6321,smirk,2.0,12.0321,woman,4.0,11.1221
364,6393a08fff31ea48f8ca7096,near-miss,4.0,6.6113,train,5.0,5.9173,car,5.0,2.9022,train-track,5.0,7.4663,railway-cross,5.0,7.2231
365,6393a08fff31ea48f8ca7096,police-car,5.0,8.4167,taxi,5.0,4.7443,road,5.0,22.3999,traffic,5.0,6.3442,illegal-manouvr,2.0,11.5083
366,6393a08fff31ea48f8ca7096,woman,5.0,18.4673,polit,5.0,9.5026,frustrat,5.0,8.1188,bemus,4.0,9.0849,politician,4.0,58.7838
367,6393a08fff31ea48f8ca7096,rock,5.0,5.8794,danger,4.0,8.4219,rider,4.0,7.302,death-defi,2.0,9.9047,intrepid,2.0,14.4762
368,6393a08fff31ea48f8ca7096,anim,5.0,12.2288,walk,4.0,8.8048,carriag,4.0,7.0418,bystand,4.0,15.6105,weird,2.0,6.8502
369,6393a08fff31ea48f8ca7096,fire,5.0,8.5785,lithium-batteri,1.0,10.6558,hous,5.0,9.7744,danger,3.0,5.3205,heart-ach,2.0,37.4
370,6393a08fff31ea48f8ca7096,cohes,3.0,7.2144,coupl,5.0,6.0359,piano,5.0,4.3248,music,4.0,3.8277,marri,3.0,10.1106
371,6393a08fff31ea48f8ca7096,r-rate,4.0,12.822,oral-sex,4.0,6.8262,tongu,4.0,45.9897,attent,2.0,52.3303,consensu,3.0,17.6281
372,6393a08fff31ea48f8ca7096,accid,5.0,7.6383,victim,4.0,8.8038,dark-night,4.0,5.6501,headlight,4.0,5.3543,car,5.0,19.6152
373,6393a08fff31ea48f8ca7096,shop-window,5.0,8.4029,passing-car,4.0,4.982,store,5.0,21.0784,mirrored-window,3.0,15.3295,movement,4.0,4.8708
374,6393a08fff31ea48f8ca7096,dog,5.0,3.9783,dragged-dog,3.0,12.9756,tongue-lol,3.0,7.9769,animal-abus,3.0,7.568,grass,4.0,4.4031
375,6393a08fff31ea48f8ca7096,excit,4.0,9.8245,goal,5.0,8.075,basketbal,5.0,6.3415,men,5.0,3.8361,speed,4.0,12.8747
376,6393a08fff31ea48f8ca7096,plane,5.0,5.6337,car,5.0,6.4502,road,5.0,3.967,fire,5.0,4.2986,plane-crash,5.0,6.0261
377,6393a08fff31ea48f8ca7096,fool-hardi,3.0,7.1788,speed,4.0,4.7793,men,5.0,4.4723,speed-skat,4.0,8.803,pre-empt,2.0,11.6085
378,6393a08fff31ea48f8ca7096,male,4.0,7.4337,finger,4.0,8.4267,robber,4.0,5.9993,child-abus,3.0,6.3677,actor,4.0,5.3553
392,5dfc05fa36711f000b2b603e,melted-chocol,5.0,9.8677,ball,5.0,2.5118,strawberri,5.0,4.0711,dessert,5.0,3.7728,food,5.0,2.3098
393,5dfc05fa36711f000b2b603e,rais,5.0,6.5782,flag,5.0,2.5137,american,5.0,3.0559,soldier,5.0,2.7543,male,4.0,4.5933
394,5dfc05fa36711f000b2b603e,bu,5.0,3.0167,punch,5.0,2.7484,sadden,5.0,18.4965,enrag,5.0,4.223,ran,5.0,6.591
395,5dfc05fa36711f000b2b603e,swim,5.0,3.2929,save,5.0,2.3439,dog,5.0,2.4728,ice,5.0,2.956,wholesom,5.0,3.756
396,5dfc05fa36711f000b2b603e,puke,5.0,4.0291,disgust,5.0,3.6559,woman,5.0,3.8059,floor,4.0,3.6917,blond,4.0,11.7832
397,5dfc05fa36711f000b2b603e,women,4.0,9.9133,sport,4.0,2.28,celebr,5.0,4.8424,happi,5.0,8.4395,victori,3.0,15.2047
398,5dfc05fa36711f000b2b603e,bird,5.0,5.2714,save,2.0,9.2267,clean,2.0,3.6742,sadden,4.0,5.096,safety-cloth,3.0,14.2444
399,5dfc05fa36711f000b2b603e,awkward,5.0,6.9916,celebr,4.0,5.8227,sport,4.0,3.0554,high-fiv,5.0,6.8395,embarrass,3.0,6.9584
400,5dfc05fa36711f000b2b603e,skateboard,4.0,9.8563,trick,4.0,3.6085,pain,4.0,13.5247,fall,4.0,12.7053,boy,2.0,19.4257
401,5dfc05fa36711f000b2b603e,money,5.0,4.0726,woman,5.0,4.8048,rich,5.0,2.9397,spoilt,5.0,3.4607,making-it-rain,5.0,12.8899
402,5dfc05fa36711f000b2b603e,scari,5.0,4.998,dumb,5.0,5.1123,car,5.0,5.956,lucki,3.0,13.208,train,5.0,4.119
403,5dfc05fa36711f000b2b603e,justic,5.0,6.2757,funni,5.0,13.6472,polic,4.0,10.6564,karma,4.0,7.9614,celebr,5.0,15.5217
404,5dfc05fa36711f000b2b603e,woman,5.0,3.6678,politician,5.0,6.2441,smirk,5.0,2.7231,funni,5.0,4.2068,cheeki,5.0,3.7907
405,5dfc05fa36711f000b2b603e,nerve-wrack,5.0,6.1067,scari,5.0,3.222,bike,4.0,3.1556,dumb,4.0,4.2391,scari,4.0,8.2418
406,5dfc05fa36711f000b2b603e,confus,5.0,6.5913,fake,5.0,5.1227,discombobul,5.0,17.9551,weird,5.0,8.7878,ok-sign,4.0,17.0379
407,5dfc05fa36711f000b2b603e,burn,4.0,6.0584,hous,4.0,3.3082,scari,5.0,2.4253,fire,4.0,8.8739,danger,4.0,18.0439
408,5dfc05fa36711f000b2b603e,old,5.0,3.2328,coupl,5.0,3.2437,love,4.0,2.8554,wholesom,4.0,4.3064,piano,3.0,3.1909
409,5dfc05fa36711f000b2b603e,lust,4.0,9.8578,woman,4.0,13.2352,excit,4.0,6.8783,romanc,5.0,7.2392,beauti,4.0,10.1785
410,5dfc05fa36711f000b2b603e,shock,5.0,4.9578,confus,5.0,4.8405,car,5.0,5.0604,accid,4.0,3.7393,scari,4.0,16.271
411,5dfc05fa36711f000b2b603e,window,4.0,4.3906,taxi,3.0,2.2225,restuar,5.0,4.891,reflect,4.0,4.9589,london,2.0,3.7376
412,5dfc05fa36711f000b2b603e,dog,5.0,4.1891,dehydr,4.0,5.6888,drag,4.0,8.9793,confus,4.0,3.9046,dog,4.0,3.8072
413,5dfc05fa36711f000b2b603e,dunk,5.0,3.6056,basketbal,5.0,5.4563,exhilar,5.0,8.6736,professional-athlet,5.0,6.4587,skill,5.0,18.6084
414,5dfc05fa36711f000b2b603e,plane,5.0,5.1336,crash,5.0,3.742,shock,5.0,3.106,fear,5.0,12.3555,road,3.0,6.8775
415,5dfc05fa36711f000b2b603e,funni,5.0,6.7725,ice-sk,5.0,3.5905,sport,4.0,2.5062,olymp,4.0,4.394,celebr,4.0,6.5728
416,5dfc05fa36711f000b2b603e,movi,5.0,4.8778,reveng,4.0,4.963,intrud,4.0,6.106,bruis,4.0,9.3219,bite,4.0,12.4058
430,5fc27fc4cfd9e3439524a3c2,delici,5.0,5.556,satisfi,4.0,7.1378,chocol,3.0,4.2084,dessert,2.0,3.3429,sugary-treat,1.0,12.7224
431,5fc27fc4cfd9e3439524a3c2,war,5.0,16.7842,victori,4.0,4.0228,america,3.0,2.6585,freedom,2.0,2.2581,democraci,1.0,3.2283
432,5fc27fc4cfd9e3439524a3c2,attack,5.0,3.4117,violenc,4.0,3.1418,punch,3.0,2.8444,unprovok,2.0,4.3733,violenc,1.0,5.856
433,5fc27fc4cfd9e3439524a3c2,rescu,5.0,2.2044,love,4.0,2.7563,dog,3.0,2.5595,best-friend,2.0,4.0046,cold,1.0,7.3261
434,5fc27fc4cfd9e3439524a3c2,disgust,5.0,5.5863,vomit,4.0,2.9582,vomit,3.0,2.7585,sick,2.0,4.6579,fetish,1.0,5.1024
435,5fc27fc4cfd9e3439524a3c2,footbal,5.0,4.7223,soccer,4.0,2.7253,womens-footbal,3.0,5.8898,victori,1.0,13.7503,win,2.0,2.3259
436,5fc27fc4cfd9e3439524a3c2,rescu,5.0,2.1444,bird,4.0,3.3262,vultur,3.0,2.8281,vet,2.0,2.9803,veterinari,1.0,2.6385
437,5fc27fc4cfd9e3439524a3c2,awkward,5.0,3.9905,embarass,4.0,3.426,weird,3.0,3.6437,sport,2.0,3.9951,stadium,1.0,2.6206
438,5fc27fc4cfd9e3439524a3c2,crippl,3.0,6.7078,injur,5.0,3.728,horrif,4.0,3.2117,wheelchair-bound,1.0,8.3544,stupid,2.0,2.8769
439,5fc27fc4cfd9e3439524a3c2,cash,5.0,7.1717,money,4.0,3.0287,kim,3.0,3.6544,kim-kardashian,2.0,9.3661,make-it-rain,1.0,4.9232
440,5fc27fc4cfd9e3439524a3c2,lucki,5.0,2.7903,luck,4.0,2.1263,danger,3.0,6.16,death,2.0,1.1846,accid,1.0,6.1554
441,5fc27fc4cfd9e3439524a3c2,traffic,5.0,23.1148,road-rag,4.0,3.9551,polic,3.0,2.7117,accid,2.0,5.8069,rage,1.0,3.6243
442,5fc27fc4cfd9e3439524a3c2,germani,5.0,2.8877,merkel,4.0,2.3637,leader,3.0,1.8888,presid,2.0,2.7768,german,1.0,7.1712
443,5fc27fc4cfd9e3439524a3c2,imposs,5.0,4.6264,danger,4.0,2.3448,crazi,3.0,3.6544,adventur,2.0,2.2243,adrenalin,1.0,3.592
444,5fc27fc4cfd9e3439524a3c2,confus,5.0,2.3113,magic,1.0,2.3613,trick,4.0,10.5864,special-effect,3.0,9.8032,edit,2.0,1.9942
445,5fc27fc4cfd9e3439524a3c2,fire,5.0,2.763,burn,4.0,5.5212,house-burn,3.0,5.6058,on-fir,2.0,1.8449,hot,1.0,4.2757
446,5fc27fc4cfd9e3439524a3c2,love,5.0,2.4448,elderli,4.0,1.9074,forev,3.0,7.8247,death,2.0,1.5597,marriag,1.0,5.8922
447,5fc27fc4cfd9e3439524a3c2,oral,5.0,2.9715,oral-sex,4.0,4.1911,eating-pussi,3.0,3.0047,orgasm,2.0,3.6581,pleasur,1.0,3.6931
448,5fc27fc4cfd9e3439524a3c2,death,5.0,48.6361,car-accid,4.0,2.5237,accid,3.0,2.2098,women,2.0,3.5106,drive,1.0,3.7257
449,5fc27fc4cfd9e3439524a3c2,new-york,5.0,4.9095,citi,4.0,2.6413,city-lif,3.0,2.2587,cab,2.0,1.4448,united-st,1.0,6.3726
450,5fc27fc4cfd9e3439524a3c2,paralysi,5.0,6.12,crippl,4.0,2.0223,unable-to-walk,3.0,4.2908,puppi,2.0,3.4252,dog,1.0,3.0251
451,5fc27fc4cfd9e3439524a3c2,dunk,5.0,2.5923,nba,4.0,3.0736,cav,3.0,1.2599,basketbal,2.0,4.3939,pro,1.0,6.9537
452,5fc27fc4cfd9e3439524a3c2,plane-crash,5.0,3.8776,explos,4.0,2.2609,terror,3.0,3.7968,tragic,2.0,3.0415,death,1.0,1.4772
453,5fc27fc4cfd9e3439524a3c2,funni,5.0,5.2271,deserv,4.0,1.6459,feel-good,3.0,3.0806,never-celebrate-too-earli,2.0,5.9193,winner,1.0,18.2954
454,5fc27fc4cfd9e3439524a3c2,home-alon,5.0,8.194,christma,4.0,1.8053,christmas-movi,3.0,2.9228,kevin,2.0,1.5754,home-alone-the-movi,1.0,4.9105
468,5de57a5b1017854f8a4efca3,dessert,4.0,6.1069,chocol,4.0,4.6255,sweet,4.0,3.9462,pud,3.0,6.3233,delici,3.0,4.0889
469,5de57a5b1017854f8a4efca3,flag,5.0,5.8453,war,4.0,3.0687,soldier,4.0,3.7069,armi,4.0,3.6594,victori,3.0,5.0056
470,5de57a5b1017854f8a4efca3,attack,4.0,7.3096,assault,4.0,4.8319,bu,4.0,3.3322,crime,3.0,3.632,anger,3.0,5.2481
471,5de57a5b1017854f8a4efca3,rescu,5.0,5.1755,help,4.0,3.1225,cold,3.0,3.8585,compass,3.0,6.0953,solitari,2.0,5.4723
472,5de57a5b1017854f8a4efca3,sick,5.0,4.0598,gross,4.0,3.7948,vomit,4.0,3.7154,grim,2.0,3.2992,foul,3.0,4.465
473,5de57a5b1017854f8a4efca3,celebr,4.0,4.7824,happi,4.0,3.7819,sport,4.0,3.708,women,3.0,2.9149,congratul,3.0,4.7486
474,5de57a5b1017854f8a4efca3,oil,5.0,3.2665,bird,4.0,3.3306,pelican,3.0,4.4977,pollut,4.0,4.9659,spill,3.0,3.2319
475,5de57a5b1017854f8a4efca3,awkward,4.0,6.0453,funni,3.0,5.0052,whoop,2.0,6.9987,shame,2.0,10.0392,accid,2.0,4.7072
476,5de57a5b1017854f8a4efca3,grind,3.0,4.3753,fall,4.0,3.1655,skateboard,4.0,7.2654,ouch,3.0,3.1494,pain,3.0,6.2317
477,5de57a5b1017854f8a4efca3,money,4.0,4.4992,woman,4.0,3.2157,cash,3.0,3.614,pride,2.0,5.4309,showing-off,3.0,6.9807
478,5de57a5b1017854f8a4efca3,close,4.0,4.2239,danger,3.0,3.7061,peril,3.0,3.8954,fear,4.0,2.9091,collis,3.0,3.9572
479,5de57a5b1017854f8a4efca3,cycl,4.0,5.52,bicycl,4.0,4.4648,cam,3.0,2.9644,accid,3.0,5.5486,polic,3.0,3.4482
480,5de57a5b1017854f8a4efca3,hilari,5.0,18.6629,clinton,4.0,5.992,sigh,3.0,3.3898,perplex,3.0,4.7891,resign,2.0,4.0737
481,5de57a5b1017854f8a4efca3,cycl,4.0,5.5474,danger,4.0,3.2953,peril,3.0,2.9892,riski,3.0,3.6278,daredevil,3.0,5.8917
482,5de57a5b1017854f8a4efca3,sculptur,3.0,7.024,art,3.0,2.5988,modern-art,3.0,6.1062,freaki,3.0,3.6568,odd,3.0,3.1622
483,5de57a5b1017854f8a4efca3,fire,5.0,3.9458,burn,4.0,3.6562,ablaz,3.0,4.2638,fireman,3.0,6.4068,water,2.0,4.5895
484,5de57a5b1017854f8a4efca3,coupl,4.0,4.0279,love,4.0,2.9105,partner,3.0,4.3964,old,4.0,3.823,ador,3.0,6.9138
485,5de57a5b1017854f8a4efca3,sex,4.0,4.4561,oral-sex,3.0,6.1221,cunnilingu,3.0,5.0391,partner,3.0,7.2889,intercours,3.0,7.7927
486,5de57a5b1017854f8a4efca3,accid,4.0,4.3014,collid,3.0,3.5267,car,4.0,3.1955,night,3.0,3.1892,dark,3.0,3.062
487,5de57a5b1017854f8a4efca3,cafe,4.0,4.2175,tabl,3.0,6.6397,pari,3.0,3.3226,coffe,3.0,4.2722,waiter,3.0,4.6085
488,5de57a5b1017854f8a4efca3,dog,5.0,4.6612,poorli,4.0,3.54,disabl,3.0,3.5731,pull,4.0,3.1158,lead,3.0,2.843
489,5de57a5b1017854f8a4efca3,slam-dunk,4.0,10.9007,basketbal,5.0,4.6778,basket,4.0,3.7602,power,3.0,3.4389,score,3.0,4.8109
490,5de57a5b1017854f8a4efca3,crash,5.0,4.6428,airplan,4.0,4.6486,disast,4.0,4.6495,plane-crash,4.0,14.9482,horror,3.0,6.5388
491,5de57a5b1017854f8a4efca3,shame,3.0,4.316,beaten,4.0,4.323,lost,3.0,3.3551,showing-off,3.0,5.9664,embarrass,3.0,7.4571
492,5de57a5b1017854f8a4efca3,hom-alon,3.0,6.7268,burglar,3.0,8.6878,comedi,3.0,5.4555,film,3.0,3.9106,entertain,3.0,5.5781
506,5c6c81cf1137e9000178795b,satisfi,4.0,14.8136,delici,4.0,7.4425,sweet,4.0,4.8239,desert,4.0,8.0555,tasti,4.0,5.3747
507,5c6c81cf1137e9000178795b,war,4.0,7.3701,old,4.0,5.458,histor,4.0,7.1395,danger,4.0,11.1538,divid,3.0,14.0371
508,5c6c81cf1137e9000178795b,mean,4.0,6.4025,aggress,4.0,10.2204,selfish,4.0,8.122,sad,4.0,4.0764,disgust,4.0,18.6973
509,5c6c81cf1137e9000178795b,kind,4.0,7.5676,help,4.0,5.4299,care,4.0,4.695,cold,4.0,5.3289,nice,4.0,4.2248
510,5c6c81cf1137e9000178795b,nasti,5.0,8.0581,disgust,4.0,7.4286,sicken,4.0,5.5906,repuls,5.0,57.4813,unwel,5.0,14.8327
511,5c6c81cf1137e9000178795b,happi,5.0,15.4839,friendli,4.0,7.4939,sporti,4.0,15.8121,game,4.0,11.2061,physic,4.0,16.2207
512,5c6c81cf1137e9000178795b,care,3.0,6.3048,pleasant,4.0,22.8798,kind,4.0,6.9879,compassion,4.0,24.2458,soft,4.0,11.7891
513,5c6c81cf1137e9000178795b,cheer,4.0,7.7001,happi,4.0,5.2642,togeth,4.0,7.3398,glad,4.0,29.7537,impress,4.0,5.4912
514,5c6c81cf1137e9000178795b,danger,4.0,9.33,hurt,4.0,5.108,pain,4.0,4.4898,sad,4.0,5.4474,mad,4.0,7.6773
515,5c6c81cf1137e9000178795b,rich,4.0,9.6374,celebr,4.0,8.0064,cash,4.0,7.9744,showoff,4.0,11.9198,careless,4.0,9.109
516,5c6c81cf1137e9000178795b,wild,4.0,20.1197,riski,4.0,5.2913,danger,4.0,18.7461,hazard,4.0,6.4231,crazi,5.0,11.7174
517,5c6c81cf1137e9000178795b,careless,4.0,8.8143,selfish,4.0,6.0442,illeg,4.0,5.1251,riski,4.0,10.1024,crime,4.0,20.7648
518,5c6c81cf1137e9000178795b,tire,4.0,19.0609,irrit,4.0,5.3761,down,4.0,5.3584,fedup,4.0,4.5569,annoy,4.0,21.1395
519,5c6c81cf1137e9000178795b,adventur,4.0,16.9102,riski,4.0,6.3115,unsaf,5.0,24.4899,bold,4.0,12.8071,reckless,4.0,8.6055
520,5c6c81cf1137e9000178795b,confus,4.0,13.3109,weird,4.0,17.3828,unclear,4.0,7.2903,anim,4.0,5.7567,disabilti,4.0,6.6686
521,5c6c81cf1137e9000178795b,burn,4.0,9.122,fire,4.0,4.2123,valuabl,4.0,11.4372,life,4.0,6.4243,danger,4.0,5.0917
522,5c6c81cf1137e9000178795b,old,4.0,5.4395,music,4.0,5.7082,piano,4.0,5.7395,love,4.0,4.3821,care,4.0,8.921
523,5c6c81cf1137e9000178795b,passion,4.0,5.9117,love,4.0,4.0412,interest,4.0,5.0787,relationship,4.0,10.442,sex,4.0,4.6422
524,5c6c81cf1137e9000178795b,crazi,4.0,6.4589,danger,4.0,6.7597,hurt,4.0,4.4089,pain,4.0,4.5625,sad,4.0,5.675
525,5c6c81cf1137e9000178795b,america,4.0,7.4348,cab,4.0,5.1426,restaur,4.0,6.7904,food,4.0,4.3418,relax,4.0,22.93
526,5c6c81cf1137e9000178795b,dog,4.0,6.6039,pain,4.0,4.2253,hurt,4.0,4.0422,injur,4.0,5.9096,tire,4.0,6.415
527,5c6c81cf1137e9000178795b,excit,5.0,11.6449,happi,4.0,4.7945,basketbal,4.0,7.3575,activ,4.0,6.6216,run,4.0,5.5826
